rank,word,score,non_overlapping_word,non_overlapping_score
9532,grump,41.32635983263599,saine,87.3351084062381
9533,brook,41.32483834157474,saine,87.3351084062381
9534,bobby,41.315329022442,sared,88.85393685812096
9535,booby,41.315329022442,sared,88.85393685812096
9536,flamm,41.31266641308482,sored,83.68276911373147
9537,dwaal,41.31000380372765,porey,83.44960060859643
9538,muvva,41.30620007607455,sored,83.68276911373147
9539,octic,41.29136553822747,sared,88.85393685812096
9540,queen,41.29022441993153,sorta,77.91441612780525
9541,event,41.289463674400906,soral,77.79954355268163
9542,dwell,41.2890833016356,sorta,77.91441612780525
9543,bhoot,41.28223659186003,sared,88.85393685812096
9544,groom,41.28109547356409,saine,87.3351084062381
9545,cusso,41.2586534804108,raile,87.0532521871434
9546,yucko,41.24838341574743,sared,88.85393685812096
9547,zitty,41.24153670597185,soare,90.64511220996577
9548,vacua,41.23316850513503,sored,83.68276911373147
9549,chimp,41.22670216812476,soare,90.64511220996577
9550,gulph,41.207303157093946,soare,90.64511220996577
9551,becke,41.20235831114492,sorta,77.91441612780525
9552,skill,41.166983643971086,porae,88.55534423735261
9553,cylix,41.157854697603646,soare,90.64511220996577
9554,curch,41.153290224419926,saine,87.3351084062381
9555,afoam,41.15138836059338,sired,79.04412324077596
9556,kapha,41.14720426017497,sored,83.68276911373147
9557,avast,41.13541270445036,porey,83.44960060859643
9558,belee,41.129707112970706,sorta,77.91441612780525
9559,belle,41.129707112970706,sorta,77.91441612780525
9560,crick,41.12704450361354,salet,86.30353746671739
9561,rosso,41.12590338531761,matey,83.28337771015595
9562,modoc,41.12552301255231,saner,88.61658425256752
9563,trooz,41.12248003042982,saine,87.3351084062381
9564,skink,41.116774438950166,porae,88.55534423735261
9565,zilch,41.116774438950166,soare,90.64511220996577
9566,sybow,41.11182959300115,raile,87.0532521871434
9567,proof,41.10878661087866,saine,87.3351084062381
9568,choon,41.10193990110308,sared,88.85393685812096
9569,chaya,41.09813617344998,sored,83.68276911373147
9570,nummy,41.09281095473564,soare,90.64511220996577
9571,falaj,41.084823126664126,sored,83.68276911373147
9572,capax,41.08139977177634,sored,83.68276911373147
9573,jitty,41.076454925827306,soare,90.64511220996577
9574,dholl,41.075694180296686,saner,88.61658425256752
9575,whata,41.074933434766066,sored,83.68276911373147
9576,hakam,41.07151007987828,sored,83.68276911373147
9577,hullo,41.068847470521106,sared,88.85393685812096
9578,tryst,41.06542411563332,naieo,85.28794218333967
9579,pampa,41.06162038798021,sored,83.68276911373147
9580,obiit,41.061240015214906,sared,88.85393685812096
9581,ruffy,41.04488398630658,saine,87.3351084062381
9582,bikky,41.01597565614302,soare,90.64511220996577
9583,kacha,41.01559528337771,sored,83.68276911373147
9584,runup,41.009509319132746,salet,86.30353746671739
9585,cleve,41.00912894636744,sorta,77.91441612780525
9586,ridic,41.0076074553062,salet,86.30353746671739
9587,lappa,41.00456447318371,sored,83.68276911373147
9588,fully,41.00304298212248,soare,90.64511220996577
9589,yfere,40.998098136173454,saint,74.1821985545835
9590,flimp,40.99163179916317,soare,90.64511220996577
9591,usury,40.98250285279574,naieo,85.28794218333967
9592,kieve,40.98212248003043,sorta,77.91441612780525
9593,idiot,40.9695701787752,saner,88.61658425256752
9594,sweep,40.9695701787752,roany,77.0228223659186
9595,gleek,40.9505515405097,sorta,77.91441612780525
9596,pittu,40.93723849372385,soare,90.64511220996577
9597,nanua,40.9277291745911,sored,83.68276911373147
9598,niffy,40.92506656523393,soare,90.64511220996577
9599,fleme,40.90376569037657,sorta,77.91441612780525
9600,shuck,40.88931152529479,porae,88.55534423735261
9601,nakfa,40.88436667934575,sored,83.68276911373147
9602,abjud,40.88284518828452,sorel,83.5127424876379
9603,flood,40.88170406998859,saner,88.61658425256752
9604,elfed,40.83415747432484,sorta,77.91441612780525
9605,mvuli,40.82959300114112,soare,90.64511220996577
9606,ewest,40.82616964625333,roany,77.0228223659186
9607,ethne,40.82578927348801,soral,77.79954355268163
9608,nawab,40.81513883605933,sored,83.68276911373147
9609,chaap,40.81323697223279,sored,83.68276911373147
9610,digit,40.810954735640934,soare,90.64511220996577
9611,mutti,40.798782807151,soare,90.64511220996577
9612,madam,40.7907949790795,sorel,83.5127424876379
9613,flick,40.78432864206922,soare,90.64511220996577
9614,gippo,40.78280715100799,sared,88.85393685812096
9615,inrun,40.77824267782427,salet,86.30353746671739
9616,glebe,40.774438950171174,sorta,77.91441612780525
9617,desex,40.76302776721187,roany,77.0228223659186
9618,rebbe,40.75503993914036,salty,74.36059338151388
9619,bwana,40.75237732978319,sored,83.68276911373147
9620,elven,40.74667173830353,sorta,77.91441612780525
9621,pluck,40.73678204640547,soare,90.64511220996577
9622,breer,40.73221757322176,salty,74.36059338151388
9623,brere,40.73221757322176,salty,74.36059338151388
9624,neese,40.72955496386459,moray,76.77063522251807
9625,ungag,40.72651198174211,sored,83.68276911373147
9626,pocho,40.72004564473184,sared,88.85393685812096
9627,quink,40.71319893495625,soare,90.64511220996577
9628,blaff,40.712818562190954,sored,83.68276911373147
9629,keech,40.70939520730315,sorta,77.91441612780525
9630,jewie,40.67858501331304,sorta,77.91441612780525
9631,sposh,40.65918600228223,raile,87.0532521871434
9632,civvy,40.65271966527197,soare,90.64511220996577
9633,endue,40.64777481932293,sorta,77.91441612780525
9634,bomoh,40.63674400912895,sared,88.85393685812096
9635,jibba,40.6348421453024,sored,83.68276911373147
9636,dummy,40.63408139977177,soare,90.64511220996577
9637,spaza,40.62419170787372,corey,82.73602130087485
9638,spazz,40.62419170787372,corey,82.73602130087485
9639,pouff,40.61392164321035,sared,88.85393685812096
9640,alpha,40.58957778623051,sored,83.68276911373147
9641,mudim,40.5629516926588,soare,90.64511220996577
9642,yechy,40.55230125523012,sorta,77.91441612780525
9643,duomo,40.55154050969951,saner,88.61658425256752
9644,juror,40.54925827310764,saine,87.3351084062381
9645,namma,40.5477367820464,sored,83.68276911373147
9646,swill,40.5477367820464,porae,88.55534423735261
9647,hippo,40.53480410802587,sared,88.85393685812096
9648,alack,40.52225180677063,sored,83.68276911373147
9649,yexed,40.52149106124001,sorta,77.91441612780525
9650,cuppy,40.48953974895397,soare,90.64511220996577
9651,outdo,40.48953974895397,saner,88.61658425256752
9652,apayd,40.48421453023964,sorel,83.5127424876379
9653,kreef,40.48193229364778,salty,74.36059338151388
9654,attar,40.48079117535185,solei,80.0460251046025
9655,buffa,40.47660707493343,sored,83.68276911373147
9656,kajal,40.47584632940281,sored,83.68276911373147
9657,miffy,40.47318372004565,soare,90.64511220996577
9658,widdy,40.45910992772917,soare,90.64511220996577
9659,unban,40.44655762647395,sored,83.68276911373147
9660,inurn,40.44161278052491,salet,86.30353746671739
9661,swung,40.43818942563712,porae,88.55534423735261
9662,kyudo,40.43590718904527,saner,88.61658425256752
9663,buddy,40.4336249524534,soare,90.64511220996577
9664,sushi,40.42715861544313,porae,88.55534423735261
9665,hexed,40.41460631418791,sorta,77.91441612780525
9666,cheep,40.40433624952453,sorta,77.91441612780525
9667,cynic,40.40433624952453,soare,90.64511220996577
9668,mivvy,40.40053252187143,soare,90.64511220996577
9669,woofy,40.40015214910613,sared,88.85393685812096
9670,kulfi,40.39863065804488,soare,90.64511220996577
9671,mingi,40.39596804868771,soare,90.64511220996577
9672,divvy,40.39368581209585,soare,90.64511220996577
9673,kedge,40.384556865728406,sorta,77.91441612780525
9674,mazac,40.38113351084063,sored,83.68276911373147
9675,mahwa,40.36667934575884,sored,83.68276911373147
9676,ebook,40.34385697984024,sarin,77.06466337010269
9677,kevel,40.33320654241156,sorta,77.91441612780525
9678,truth,40.32559908710536,saine,87.3351084062381
9679,pshut,40.31000380372765,morae,87.5895777862305
9680,vexer,40.28223659186002,salty,74.36059338151388
9681,icily,40.2776721186763,soare,90.64511220996577
9682,wheen,40.272727272727266,sorta,77.91441612780525
9683,durum,40.26397869912514,saine,87.3351084062381
9684,annum,40.25332826169647,sored,83.68276911373147
9685,blurb,40.25294788893115,saine,87.3351084062381
9686,krewe,40.25218714340053,salty,74.36059338151388
9687,bevue,40.25180677063523,sorta,77.91441612780525
9688,kydst,40.24952453404336,porae,88.55534423735261
9689,dinic,40.24800304298213,soare,90.64511220996577
9690,gussy,40.23278813236972,porae,88.55534423735261
9691,clump,40.23050589577787,soare,90.64511220996577
9692,duppy,40.23050589577787,soare,90.64511220996577
9693,bedew,40.20996576645112,sorta,77.91441612780525
9694,emerg,40.18372004564473,salty,74.36059338151388
9695,verre,40.183720045644726,salty,74.36059338151388
9696,verve,40.183720045644726,salty,74.36059338151388
9697,dryly,40.18181818181818,saine,87.3351084062381
9698,makaf,40.18143780905287,sored,83.68276911373147
9699,puggy,40.16850513503233,soare,90.64511220996577
9700,kicky,40.14492202358311,soare,90.64511220996577
9701,nappa,40.144161278052486,sored,83.68276911373147
9702,chiti,40.14302015975656,soare,90.64511220996577
9703,wheel,40.117535184480786,sorta,77.91441612780525
9704,flush,40.099277291745906,porae,88.55534423735261
9705,fromm,40.091669836439706,saine,87.3351084062381
9706,kiddo,40.06009889691898,saner,88.61658425256752
9707,gonof,40.05629516926589,sared,88.85393685812096
9708,nylon,40.043742868010646,sared,88.85393685812096
9709,chunk,40.042982122480026,soare,90.64511220996577
9710,wefte,40.038417649296306,soral,77.79954355268163
9711,spoom,40.02890833016356,raile,87.0532521871434
9712,knack,40.02130087485736,sored,83.68276911373147
9713,vozhd,40.000380372765306,saner,88.61658425256752
9714,wauff,39.99353366298973,sored,83.68276911373147
9715,koiwi,39.98820844427539,sared,88.85393685812096
9716,titty,39.987447698744774,soare,90.64511220996577
9717,hushy,39.9847850893876,porae,88.55534423735261
9718,hussy,39.9847850893876,porae,88.55534423735261
9719,chili,39.98250285279573,soare,90.64511220996577
9720,chill,39.98250285279573,soare,90.64511220996577
9721,schif,39.97565614302016,porae,88.55534423735261
9722,pollo,39.96995055154051,sared,88.85393685812096
9723,abaci,39.96804868771396,sored,83.68276911373147
9724,chack,39.9657664511221,sored,83.68276911373147
9725,teeth,39.96424496006085,soral,77.79954355268163
9726,tepee,39.95739825028527,soral,77.79954355268163
9727,squib,39.95701787751996,porae,88.55534423735261
9728,hough,39.95017116774439,sared,88.85393685812096
9729,gelee,39.94332445796881,sorta,77.91441612780525
9730,jawan,39.92620768352986,sored,83.68276911373147
9731,shook,39.9087105363256,raile,87.0532521871434
9732,flitt,39.90794979079497,soare,90.64511220996577
9733,howto,39.90338531761126,sared,88.85393685812096
9734,judgy,39.89121338912133,soare,90.64511220996577
9735,cloop,39.890072270825414,sared,88.85393685812096
9736,pubby,39.888550779764174,soare,90.64511220996577
9737,cesse,39.88512742487637,roany,77.0228223659186
9738,theft,39.88018257892735,soral,77.79954355268163
9739,oggin,39.85241536705972,sared,88.85393685812096
9740,exode,39.84556865728413,sarin,77.06466337010269
9741,combo,39.84214530239635,sared,88.85393685812096
9742,briki,39.81856219094712,salet,86.30353746671739
9743,lotto,39.81513883605934,sared,88.85393685812096
9744,jumpy,39.81437809052872,soare,90.64511220996577
9745,thawt,39.80829212628376,sored,83.68276911373147
9746,flunk,39.80791175351845,soare,90.64511220996577
9747,nucin,39.78470901483453,soare,90.64511220996577
9748,ilial,39.75770254849753,sored,83.68276911373147
9749,plook,39.75618105743629,sared,88.85393685812096
9750,whilk,39.74591099277291,soare,90.64511220996577
9751,wanna,39.73297831875238,sored,83.68276911373147
9752,piing,39.72993533662989,soare,90.64511220996577
9753,shash,39.72499049068087,porey,83.44960060859643
9754,mazak,39.71662228984405,sored,83.68276911373147
9755,frump,39.69760365157855,saine,87.3351084062381
9756,dadah,39.69227843286421,sorel,83.5127424876379
9757,kutch,39.68314948649676,soare,90.64511220996577
9758,tipup,39.68200836820084,soare,90.64511220996577
9759,untin,39.68162799543552,soare,90.64511220996577
9760,hamza,39.68086724990491,sored,83.68276911373147
9761,khoum,39.67972613160898,sared,88.85393685812096
9762,froom,39.65233929250665,saine,87.3351084062381
9763,alata,39.64587295549639,sored,83.68276911373147
9764,froyo,39.64206922784328,saine,87.3351084062381
9765,flung,39.63788512742488,soare,90.64511220996577
9766,mesem,39.63294028147585,roany,77.0228223659186
9767,desse,39.62609357170027,roany,77.0228223659186
9768,jebel,39.62267021681247,sorta,77.91441612780525
9769,sinsi,39.60174971472043,porae,88.55534423735261
9770,emove,39.59147965005705,sarin,77.06466337010269
9771,kukri,39.58881704069988,salet,86.30353746671739
9772,titir,39.58311144922023,saned,85.36705971852416
9773,biffy,39.57093952073031,soare,90.64511220996577
9774,likin,39.56181057436287,soare,90.64511220996577
9775,macca,39.56066945606695,sored,83.68276911373147
9776,check,39.55686572841384,sorta,77.91441612780525
9777,cheek,39.55686572841384,sorta,77.91441612780525
9778,grege,39.54583491821985,salty,74.36059338151388
9779,unhip,39.53556485355648,soare,90.64511220996577
9780,dhaba,39.53062000760745,sorel,83.5127424876379
9781,chimb,39.51844807911753,soare,90.64511220996577
9782,widow,39.50931913275009,saner,88.61658425256752
9783,krump,39.50513503233168,saine,87.3351084062381
9784,bivvy,39.49828832255611,soare,90.64511220996577
9785,intil,39.49562571319893,soare,90.64511220996577
9786,adhan,39.4868771395968,sorel,83.5127424876379
9787,amban,39.47888931152529,sored,83.68276911373147
9788,potoo,39.46861924686193,sared,88.85393685812096
9789,potto,39.46861924686193,sared,88.85393685812096
9790,wedge,39.46861924686192,sorta,77.91441612780525
9791,ownio,39.46595663750475,sared,88.85393685812096
9792,puppa,39.45036135412705,sored,83.68276911373147
9793,figgy,39.43438569798402,soare,90.64511220996577
9794,scoop,39.43096234309624,raile,87.0532521871434
9795,indri,39.42145302396348,salet,86.30353746671739
9796,ippon,39.39786991251427,sared,88.85393685812096
9797,agami,39.37961201977938,sored,83.68276911373147
9798,nubby,39.37466717383035,soare,90.64511220996577
9799,mizzy,39.36934195511601,soare,90.64511220996577
9800,dizzy,39.36249524534043,soare,90.64511220996577
9801,titch,39.3613541270445,soare,90.64511220996577
9802,abaht,39.35564853556485,sored,83.68276911373147
9803,walla,39.34956257131989,sored,83.68276911373147
